,dt,sstlat,sstval,tid,clat,clon,psamb,dp [hPa],rmw_target,rmw_final,rp
318,0006-07-05 00:00:00,11.5,307.59,2500565,18.847108,181.6468319137072,101849.7809114462,572.484429065744,,,112611.76470588236
319,0006-07-08 00:00:00,12.5,307.61,2503841,19.427283,196.96886221625462,101770.41942840599,809.3010380622837,,,86729.41176470589
320,0006-07-09 00:00:00,12.5,307.66,2505447,17.99423,276.7192734807455,101897.36030118454,1129.6055363321798,,,103111.41868512111
321,0006-07-11 00:00:00,12.5,307.74,2510936,16.129232,258.5907514521525,101708.66807311737,488.9965397923876,,,151435.29411764705
322,0006-07-12 00:00:00,12.0,307.79,2511974,16.654722,323.95595784433675,101651.99583341753,976.2768166089966,,,216141.17647058822
323,0006-07-14 00:00:00,12.5,307.83,2517774,10.076227,227.4275474202628,101721.72097028975,509.86851211072667,,,177317.64705882352
324,0006-07-17 00:00:00,12.5,307.89,2521523,14.483663,239.74211556500882,101626.5197770112,851.0449826989619,,,125552.94117647059
325,0006-07-18 00:00:00,12.5,307.87,2523034,14.220729,56.76820156274305,101556.63249994314,488.9965397923876,,,177317.64705882352
326,0006-07-19 00:00:00,12.5,307.87,2528685,18.835191,208.7622055340821,101728.37102443799,809.3010380622837,,,73270.58823529411
327,0006-07-20 00:00:00,12.5,307.9,2530444,13.125808,59.46294839751764,101528.58206234449,809.3010380622837,,,306729.4117647059
328,0006-07-21 00:00:00,12.5,307.96,2531587,17.961947,22.225068111522386,101708.15796434625,1296.5813148788927,,,190258.82352941178
329,0006-07-22 00:00:00,12.5,308.01,2533882,6.874252,197.3694589997734,101763.0441847768,614.2283737024222,,,86729.41176470589
330,0006-07-24 00:00:00,12.5,308.0,2536623,21.690603,347.63994383824814,101984.07387155769,593.3564013840831,,,73270.58823529411
331,0006-07-25 00:00:00,12.5,308.02,2537776,12.636284,315.05553079322925,101743.86567960898,509.86851211072667,,,191324.56747404847
332,0006-07-26 00:00:00,12.5,308.02,2538915,20.002415,133.75754297791067,101774.74308181906,676.8442906574396,,,202682.35294117648
333,0006-07-28 00:00:00,12.5,308.01,2546771,15.537639,28.30401694663568,101617.77611198224,892.7889273356401,,,138494.11764705883
334,0006-07-30 00:00:00,12.0,308.0,2557261,5.552778,272.4918268508647,101665.2891314871,1150.477508650519,,,293788.2352941177
335,0006-07-31 00:00:00,12.0,307.96,2558448,8.205423,186.6889995883503,101755.752609685,913.6608996539792,,,242023.5294117647
336,0006-08-01 00:00:00,12.0,307.93,2563657,13.441034,61.47681704492528,101636.7385329043,1192.2214532871972,,,280847.05882352946
337,0006-08-02 00:00:00,12.0,307.87,2564605,21.0,279.2381264475056,101939.4831545791,976.2768166089966,,,138494.11764705883
338,0006-08-04 00:00:00,12.0,307.87,2569614,23.973225,94.27494489423091,102194.1118695271,593.3564013840831,,,306729.4117647059
339,0006-08-05 00:00:00,12.0,307.86,2570794,11.942787,49.64917921726225,101528.53492947425,572.484429065744,,,190258.82352941178
340,0006-08-11 00:00:00,12.5,307.86,2608000,17.218986,23.388516081409225,101727.61229142478,788.4290657439446,,,229082.35294117648
341,0006-08-13 00:00:00,12.5,307.88,2613879,15.187417,92.59952402166216,101779.15557845596,593.3564013840831,,,76437.37024221453
342,0006-08-14 00:00:00,12.5,307.91,2617355,14.056036,48.12506979169272,101791.60109983312,509.86851211072667,,,73270.58823529411
343,0006-08-15 00:00:00,12.5,307.92,2618836,15.957767,68.28014881019227,101710.11816955706,551.612456747405,,,254447.05882352943
344,0006-08-17 00:00:00,12.5,307.97,2622473,15.639303,279.84379922984795,101789.68128175913,830.1730103806228,,,112611.76470588236
345,0006-08-18 00:00:00,12.0,307.97,2624765,9.377099,274.7665175099835,101777.47592350988,593.3564013840831,,,267388.23529411765
346,0006-08-19 00:00:00,12.5,307.94,2633049,22.021612,282.66630325822115,101850.89686860703,593.3564013840831,,,190258.82352941178
347,0006-08-21 00:00:00,12.5,307.99,2639029,22.676171,303.72859807921157,101737.33538592071,1296.5813148788927,,,254964.70588235295
348,0006-08-22 00:00:00,12.5,307.97,2644794,16.334587,3.236819697857543,101487.37031050505,572.484429065744,,,86729.41176470589
349,0006-08-24 00:00:00,12.5,307.93,2648112,14.169829,233.7153977959827,101662.71554169603,809.3010380622837,,,293270.5882352941
350,0006-08-25 00:00:00,12.5,307.96,2649343,8.586563,269.0545880350193,101684.76841565901,468.1245674740485,,,73270.58823529411
351,0006-08-26 00:00:00,12.5,307.99,2650481,16.579397,283.3720927373523,101711.77021179594,1233.9653979238753,,,112611.76470588236
352,0006-08-27 00:00:00,12.5,307.95,2654002,8.635081,162.08175514031296,101649.00750418959,1192.2214532871972,,,293788.2352941177
353,0006-08-28 00:00:00,12.5,307.92,2668169,13.754612,22.82669655554834,101513.81743833174,913.6608996539792,,,73270.58823529411
354,0006-08-30 00:00:00,12.0,307.87,2676877,15.530874,162.15593568183365,101855.70803530353,1129.6055363321798,,,229082.35294117648
355,0006-09-05 00:00:00,12.5,307.93,2698568,16.526955,92.47267234087994,101878.89159422756,767.5570934256054,,,177317.64705882352
356,0006-09-07 00:00:00,12.5,307.94,2710273,23.67744,312.242258044968,101806.19115560055,1408.166089965398,,,73270.58823529411
357,0006-09-09 00:00:00,13.0,307.93,2713984,17.454807,65.81853395206055,101943.02471430365,655.9723183391004,,,293270.5882352941
358,0006-09-11 00:00:00,12.5,307.97,2717896,7.806012,201.84365091856205,101860.2464185668,635.1003460207614,,,73270.58823529411
359,0006-09-13 00:00:00,12.0,308.0,2732872,16.50712,42.61836018379847,101683.57774172828,572.484429065744,,,306729.4117647059
360,0006-09-14 00:00:00,12.0,308.02,2734305,18.160576,261.4793839615275,101846.73503697026,551.612456747405,,,280847.05882352946
361,0006-09-15 00:00:00,12.0,308.04,2735872,21.273058,266.5195025291746,102095.84585090789,335.66782006920425,,,254964.70588235295
362,0006-09-21 00:00:00,12.0,308.1,3206040,9.230525,286.59974051492156,101540.13553932578,551.612456747405,,,203200.0
363,0006-09-23 00:00:00,12.5,308.04,3216857,13.87168,77.85546823085497,101622.79453215888,572.484429065744,,,99152.94117647059
364,0006-09-25 00:00:00,12.0,308.09,3220409,9.224143,20.794937638964335,101698.38008162139,551.612456747405,,,293270.5882352941
365,0006-09-27 00:00:00,12.0,308.06,3244925,11.597653,106.37203731120228,101577.14441478666,767.5570934256054,,,86211.76470588235
366,0006-09-28 00:00:00,12.0,308.07,3282887,10.249148,64.97820903603544,101735.39640225474,955.4048442906574,,,293270.5882352941
367,0006-09-29 00:00:00,12.0,308.06,3284024,17.621126,294.995706569528,101788.05176861704,468.1245674740485,,,215623.52941176473
368,0006-09-30 00:00:00,12.0,308.06,3286937,20.775221,22.727875748109614,102137.81296892684,2494.311418685121,,,202682.35294117648
369,0006-10-01 00:00:00,12.0,308.08,3288814,9.733189,145.87085791933126,101593.32005353404,851.0449826989619,,,254447.05882352943
370,0006-10-02 00:00:00,12.0,308.11,3290764,16.434523,149.902524440211,101714.04481392934,1233.9653979238753,,,242023.5294117647
371,0006-10-04 00:00:00,12.0,308.08,3295542,12.473963,191.0048437862134,101439.39063858839,509.86851211072667,,,190258.82352941178
372,0006-10-05 00:00:00,11.5,308.11,3302679,22.248106,224.005820493867,101719.65175114006,1658.6297577854673,,,163858.82352941178
373,0006-10-06 00:00:00,12.0,308.14,3310900,18.279449,74.12622410412833,101795.03366728053,614.2283737024222,,,190258.82352941178
374,0006-10-07 00:00:00,11.5,308.18,3314546,20.038012,309.2288116694824,102113.74963848153,955.4048442906574,,,73270.58823529411
375,0006-10-09 00:00:00,12.0,308.2,3316262,7.883688,106.06833116329464,101565.14260615972,788.4290657439446,,,160417.99307958476
376,0006-10-10 00:00:00,12.0,308.15,3318526,8.025063,245.71430676819753,101383.42192049196,1554.2698961937717,,,177317.64705882352
377,0006-10-11 00:00:00,11.5,308.13,3322681,10.428821,26.409039184494233,101638.9898430187,976.2768166089966,,,151435.29411764705
378,0006-10-14 00:00:00,11.5,308.08,3325619,12.776634,139.36310452277397,101895.79443088202,767.5570934256054,,,306729.4117647059
379,0006-10-19 00:00:00,11.0,308.06,3330491,18.109577,264.69709887423926,101968.02497299986,1317.453287197232,,,73270.58823529411
380,0006-10-21 00:00:00,11.5,308.01,3332325,14.815289,152.98087196399027,101740.96874848986,934.5328719723184,,,112094.11764705881
381,0006-10-22 00:00:00,11.0,307.97,3335160,8.924248,217.74481418873253,101500.40170165054,871.916955017301,,,229082.35294117648
382,0006-10-27 00:00:00,11.0,307.88,3356159,15.692047,81.68486569442484,101783.49020287374,1150.477508650519,,,112611.76470588236
383,0006-10-30 00:00:00,11.0,307.92,3359190,18.774933,182.59547589523788,101715.2340737587,1275.7093425605535,,,293270.5882352941
384,0006-11-02 00:00:00,10.5,307.92,3361548,18.64497,301.2411011913441,101907.74488068801,871.916955017301,,,254964.70588235295
385,0006-11-03 00:00:00,10.5,307.88,3362429,9.706611,119.1799798780492,101553.26494204438,1150.477508650519,,,280847.05882352946
386,0006-11-05 00:00:00,10.5,307.85,3364097,19.355013,265.914518629419,102069.88875960957,1275.7093425605535,,,123177.85467128028
387,0006-11-07 00:00:00,10.5,307.82,3379607,6.247013,117.5803662807241,101623.99748697445,252.1799307958478,,,177317.64705882352
388,0006-11-09 00:00:00,10.5,307.75,3396276,19.159708,3.8994873869726177,102078.30818344468,509.86851211072667,,,215623.52941176473
389,0006-11-10 00:00:00,10.5,307.69,3397430,20.947176,145.35553030304803,102094.43203922037,851.0449826989619,,,190258.82352941178
390,0006-11-11 00:00:00,10.5,307.65,3402180,17.743418,234.69266806319965,101721.69036081673,809.3010380622837,,,86211.76470588235
391,0006-11-12 00:00:00,10.0,307.62,3403084,8.470941,247.56272128529375,101533.34584542943,1429.038062283737,,,202682.35294117648
392,0006-11-13 00:00:00,10.0,307.6,3404053,15.484838,79.41269933145958,101648.40917869419,892.7889273356401,,,86211.76470588235
393,0006-11-14 00:00:00,10.0,307.58,3405183,20.402225,210.36894654907377,101818.63928787776,2174.006920415225,,,73270.58823529411
394,0006-11-16 00:00:00,10.0,307.53,3407130,16.69077,326.6822933289208,101856.57705714038,809.3010380622837,,,176800.00000000003
395,0006-11-23 00:00:00,9.5,307.37,3413631,16.146655,324.89496022756543,102039.08619102424,1296.5813148788927,,,73270.58823529411
396,0006-11-24 00:00:00,9.5,307.36,3414473,17.609018,254.88196380178155,102001.18489544756,809.3010380622837,,,173359.169550173
397,0006-11-27 00:00:00,9.5,307.29,3416824,8.182059,133.09213069322743,101582.15942539611,934.5328719723184,,,73270.58823529411
398,0006-11-28 00:00:00,9.0,307.26,3423901,13.526534,353.40110858256173,101720.59586687274,767.5570934256054,,,112611.76470588236
399,0006-11-29 00:00:00,9.5,307.24,3425969,9.423838,48.43715582721088,101456.79003812796,1150.477508650519,,,306729.4117647059
400,0006-11-30 00:00:00,9.0,307.22,3428403,17.963939,177.10916575737886,102022.51028170726,1150.477508650519,,,137976.4705882353
401,0006-12-01 00:00:00,9.0,307.2,3435209,12.822993,247.73909417684288,101728.03997591254,593.3564013840831,,,138768.1660899654
402,0006-12-03 00:00:00,-9.0,307.19,3444856,-13.515923,263.2525314306418,101515.76366360161,871.916955017301,,,138494.11764705883
403,0006-12-04 00:00:00,-9.0,307.23,3445829,-18.326761,120.7426285010421,102086.02548484005,718.5882352941178,,,86729.41176470589
404,0006-12-06 00:00:00,-10.0,307.27,3450975,-15.66707,201.81901794970648,101560.0925193621,809.3010380622837,,,74853.97923875433
405,0006-12-08 00:00:00,-10.0,307.26,3454488,-16.579397,14.506492541461563,101848.60667967275,551.612456747405,,,280847.05882352946
406,0006-12-10 00:00:00,-9.5,307.3,3470932,-14.97,127.09789821330688,101910.86068538939,635.1003460207614,,,215623.52941176473
407,0006-12-14 00:00:00,-10.0,307.37,3485885,-11.418562,138.8953070613161,101918.45574877386,572.484429065744,,,73270.58823529411
408,0006-12-15 00:00:00,-10.0,307.41,3487228,-22.290984,277.0331097921692,102291.94214833097,614.2283737024222,,,86729.41176470589
409,0006-12-17 00:00:00,-10.5,307.45,3490155,-19.990943,172.6935633009977,102228.53550622439,913.6608996539792,,,229082.35294117648
410,0006-12-20 00:00:00,-10.0,307.47,3502118,-23.288832,268.9080685900152,102153.8425888803,1637.757785467128,,,190258.82352941178
411,0006-12-22 00:00:00,-10.0,307.5,3503853,-15.328855,229.18446143559245,101638.80848597878,655.9723183391004,,,79604.15224913495
412,0006-12-23 00:00:00,-10.0,307.46,3504723,-11.136503,317.08541345620904,101778.65672430323,2153.1349480968856,,,241505.8823529412
413,0006-12-24 00:00:00,-10.0,307.47,3505507,-9.539497,101.0869777969109,101559.92606851846,1637.757785467128,,,306729.4117647059
414,0006-12-25 00:00:00,-10.5,307.49,3506294,-14.689102,209.7414403444447,101399.9069533164,614.2283737024222,,,155667.82006920414
415,0006-12-26 00:00:00,-10.5,307.5,3507102,-23.342585,175.1787443710728,102084.28929673866,1150.477508650519,,,99670.58823529413
416,0006-12-28 00:00:00,-10.5,307.5,3508792,-18.652064,234.93592818512022,101451.10018494746,1317.453287197232,,,306729.4117647059
417,0006-12-29 00:00:00,-10.5,307.5,3509660,-11.299458,345.9574967755002,101736.91718019405,551.612456747405,,,86211.76470588235
418,0006-12-30 00:00:00,-10.5,307.52,3510546,-13.773654,281.9495930493639,101629.36883418719,976.2768166089966,,,228564.70588235295
419,0007-01-01 00:00:00,-11.0,307.54,3512546,-11.142127,123.0806593836265,101646.38409300426,551.612456747405,,,86729.41176470589
420,0007-01-02 00:00:00,-11.0,307.53,3514579,-19.886191,71.5016295418101,101647.55414971839,509.86851211072667,,,73270.58823529411
421,0007-01-03 00:00:00,-11.5,307.53,3515590,-17.92208,138.68975873224858,101900.4072830286,934.5328719723184,,,192907.95847750866
422,0007-01-05 00:00:00,-11.5,307.59,3517486,-14.689289,120.66874869968001,101793.58725912067,405.50865051903116,,,267388.23529411765
423,0007-01-07 00:00:00,-12.0,307.65,3519148,-21.482361,197.01635203153182,102097.86726803677,767.5570934256054,,,158042.90657439444
424,0007-01-08 00:00:00,-11.0,307.69,3519989,-18.200504,257.39444735845314,101872.62516968511,788.4290657439446,,,176800.00000000003
425,0007-01-10 00:00:00,-11.5,307.71,3521773,-7.890144,162.526260567534,101899.38317787158,593.3564013840831,,,306729.4117647059
426,0007-01-11 00:00:00,-11.5,307.75,3523060,-23.973225,171.69260478553915,102240.6659387799,851.0449826989619,,,241505.8823529412
427,0007-01-12 00:00:00,-12.0,307.8,3525918,-23.392173,259.98769561749106,102266.86378144665,572.484429065744,,,125552.94117647059
428,0007-01-15 00:00:00,-12.0,307.88,3528546,-15.522435,336.5260289692155,101654.17195324574,809.3010380622837,,,137976.4705882353
429,0007-01-16 00:00:00,-11.5,307.92,3529473,-24.124307,187.0300123275623,101880.58077562688,830.1730103806228,,,176525.95155709342
430,0007-01-18 00:00:00,-12.0,307.97,3534030,-20.983262,69.62073582876705,101799.63169967527,851.0449826989619,,,228564.70588235295
431,0007-01-19 00:00:00,-12.0,307.94,3534892,-20.040265,146.7255327955171,101934.1451552892,1554.2698961937717,,,241505.8823529412
432,0007-01-20 00:00:00,-11.5,307.98,3536632,-14.154217,254.28057886319377,101528.30649603582,593.3564013840831,,,73270.58823529411
433,0007-01-21 00:00:00,-12.0,308.02,3537490,-12.373423,282.71328242312126,101487.89295058319,997.1487889273357,,,173359.169550173
434,0007-01-22 00:00:00,-12.5,308.02,3538547,-6.690405,168.56344294259068,101608.6665186398,1108.7335640138408,,,99670.58823529413
435,0007-01-23 00:00:00,-12.5,307.99,3539455,-9.230525,222.82168249379885,101583.25742443299,1296.5813148788927,,,150643.59861591694
436,0007-01-24 00:00:00,-12.5,308.01,3542512,-15.494036,146.25508253416922,101823.99434405156,509.86851211072667,,,150917.64705882352
437,0007-01-25 00:00:00,-12.5,308.03,3544358,-12.494052,109.87516914502885,101686.82694444411,509.86851211072667,,,150917.64705882352
438,0007-01-29 00:00:00,-12.0,307.96,3553827,-18.142622,203.14311083669395,101604.02910127163,1233.9653979238753,,,280329.4117647059
439,0007-01-30 00:00:00,-12.0,307.95,3554865,-29.923461,35.557858011508486,102438.8798219276,2877.2318339100348,,,241505.8823529412
440,0007-01-31 00:00:00,-12.0,307.95,3556544,-13.977278,105.77242423504953,101681.25647097365,892.7889273356401,,,125552.94117647059
441,0007-02-04 00:00:00,-12.0,308.02,3565003,-17.286427,184.78674889365226,101706.51486222679,1150.477508650519,,,228564.70588235295
442,0007-02-05 00:00:00,-12.5,307.99,3565845,-20.790542,295.20767957847283,102224.77749601951,830.1730103806228,,,215623.52941176473
443,0007-02-10 00:00:00,-12.5,308.07,3573998,-11.299458,27.854815255018973,101616.68295564377,593.3564013840831,,,177317.64705882352
444,0007-02-11 00:00:00,-12.5,308.03,3575441,-16.923182,327.9784191328802,101376.44732451168,1150.477508650519,,,176800.00000000003
445,0007-02-13 00:00:00,-12.5,308.01,3580768,-20.002415,189.15360667859457,101976.16402875615,655.9723183391004,,,177317.64705882352
446,0007-02-19 00:00:00,-13.0,308.1,3591307,-11.142127,280.8869935476665,101624.26898804263,767.5570934256054,,,288246.366782007
447,0007-02-21 00:00:00,-13.0,308.05,3595597,-15.981472,217.1607799192045,101473.11434626248,1171.3494809688582,,,241505.8823529412
448,0007-02-22 00:00:00,-13.0,308.06,3598412,-17.406737,85.93798437605606,101815.34940246465,1150.477508650519,,,280329.4117647059
449,0007-02-24 00:00:00,-12.5,308.13,3600416,-10.619824,299.00271298566787,101637.36487160037,1108.7335640138408,,,99670.58823529413
450,0007-02-25 00:00:00,-12.5,308.11,3603772,-19.088866,338.1281626397005,101891.74114296363,788.4290657439446,,,216141.17647058822
451,0007-02-27 00:00:00,-12.5,308.08,3606770,-21.98915,158.32300859366626,102100.57195101715,551.612456747405,,,138768.1660899654
452,0007-02-28 00:00:00,-12.5,308.07,3607766,-9.848087,18.653939832202862,101563.65339381626,593.3564013840831,,,190258.82352941178
453,0007-03-02 00:00:00,-12.0,308.08,3610230,-18.107539,130.93425702285813,101631.58799066131,1791.0865051903115,,,177317.64705882352
454,0007-03-07 00:00:00,-13.0,308.18,3615986,-10.506193,103.57557958372216,101656.33411009471,551.612456747405,,,115260.89965397923
455,0007-03-08 00:00:00,-13.0,308.23,3616957,-29.991498,172.10119005204808,102350.34529812743,788.4290657439446,,,75645.67474048442
456,0007-03-09 00:00:00,-13.0,308.26,3618410,-17.881318,154.67323242714912,101885.41719223629,530.7404844290659,,,114469.20415224912
457,0007-03-10 00:00:00,-13.0,308.26,3619284,-13.470777,278.5978960389424,101671.1531211708,1129.6055363321798,,,99152.94117647059
458,0007-03-12 00:00:00,-13.0,308.24,3620912,-12.643687,48.9591223539315,101691.10742314027,976.2768166089966,,,177317.64705882352
459,0007-03-13 00:00:00,-13.0,308.23,3621850,-15.365258,153.59741430601548,101882.11756774828,530.7404844290659,,,241231.8339100346
460,0007-03-15 00:00:00,-12.5,308.23,3623520,-19.472612,106.61988347857249,102053.13211733138,1213.0934256055364,,,242023.5294117647
461,0007-03-16 00:00:00,-12.5,308.22,3624419,-24.517745,16.906936207926133,102143.79256770984,1637.757785467128,,,138494.11764705883
462,0007-03-17 00:00:00,-12.5,308.21,3625292,-21.440158,306.5901595625213,102161.0237698427,488.9965397923876,,,293270.5882352941
463,0007-03-19 00:00:00,-12.5,308.22,3627168,-16.442949,81.82146704330924,101650.71220225192,1233.9653979238753,,,298020.76124567474
464,0007-03-20 00:00:00,-12.5,308.19,3628095,-17.694873,181.04269068868302,101869.04372147827,767.5570934256054,,,242023.5294117647
465,0007-03-21 00:00:00,-12.5,308.19,3629010,-20.136038,308.4056635175416,102051.28332004962,955.4048442906574,,,73270.58823529411
466,0007-03-22 00:00:00,-12.0,308.21,3629930,-17.334167,228.7832579646398,101673.61412130918,788.4290657439446,,,215623.52941176473
467,0007-03-23 00:00:00,-12.0,308.24,3630829,-14.234185,174.66786316586249,101633.53057845666,572.484429065744,,,280847.05882352946
468,0007-03-24 00:00:00,-12.0,308.23,3631726,-22.04045,271.57894531079745,102113.3140024626,614.2283737024222,,,267388.23529411765
469,0007-03-25 00:00:00,-12.0,308.2,3636675,-11.887585,225.5645391386752,101573.3481231668,976.2768166089966,,,112611.76470588236
470,0007-03-26 00:00:00,-12.0,308.19,3638013,-15.910599,5.147436055542913,101718.26823604455,851.0449826989619,,,176800.00000000003
471,0007-03-27 00:00:00,-12.0,308.18,3639309,-12.667198,249.56673621488792,101514.23202519708,1108.7335640138408,,,254964.70588235295
472,0007-03-31 00:00:00,-12.0,308.1,3643387,-8.819389,329.507061447969,101503.52604267799,530.7404844290659,,,293270.5882352941
473,0007-04-01 00:00:00,-12.5,308.05,3644380,-19.003795,95.74528343165991,101845.04927236693,572.484429065744,,,254964.70588235295
474,0007-04-03 00:00:00,-12.0,308.05,3646245,-17.504233,172.25175586367186,101921.71206343232,871.916955017301,,,300395.84775086504
475,0007-04-04 00:00:00,-11.5,308.07,3647450,-20.106854,99.52249839024765,101902.91744651126,788.4290657439446,,,73270.58823529411
476,0007-04-05 00:00:00,-11.0,308.07,3648277,-19.538286,86.99176866730923,102018.8498396584,3838.1453287197232,,,125035.29411764706
477,0007-04-06 00:00:00,-11.0,308.09,3648942,-19.464841,146.9320031903897,102069.79053711188,335.66782006920425,,,86729.41176470589
478,0007-04-07 00:00:00,-10.5,308.06,3650224,-16.324236,132.96209035099483,101780.39807106725,572.484429065744,,,306729.4117647059
479,0007-04-10 00:00:00,-11.5,308.08,3654492,-10.303742,80.74483584092464,101853.66531878228,934.5328719723184,,,280329.4117647059
480,0007-04-11 00:00:00,-11.0,308.03,3655461,-11.027642,259.1806293830287,101510.38792079598,1150.477508650519,,,296437.3702422145
481,0007-04-12 00:00:00,-11.0,307.97,3656389,-19.088866,182.7675243451462,101892.81752155832,788.4290657439446,,,112094.11764705881
482,0007-04-14 00:00:00,-10.5,307.92,3658924,-21.560272,108.06202511956674,102108.12219485242,913.6608996539792,,,150917.64705882352
483,0007-04-17 00:00:00,-10.5,307.93,3667920,-23.386686,117.62969185124193,102417.26854100137,809.3010380622837,,,73270.58823529411
484,0007-04-19 00:00:00,-10.5,307.95,3674200,-18.318886,126.19461907516326,101950.28449185294,1254.8373702422145,,,189741.17647058825
485,0007-04-20 00:00:00,-10.5,307.97,3677087,-18.142622,228.43035350235476,101926.16200302566,1637.757785467128,,,306729.4117647059
486,0007-04-21 00:00:00,-10.5,307.97,3677925,-17.765788,354.59991949846363,101900.94636081747,614.2283737024222,,,163858.82352941178
487,0007-04-22 00:00:00,-10.5,307.97,3678780,-16.646215,358.84550680091024,101894.53168743309,1470.7820069204151,,,229082.35294117648
488,0007-04-23 00:00:00,-10.0,308.0,3679822,-21.48154,37.634875147748765,102158.96384247771,892.7889273356401,,,86211.76470588235
489,0007-04-25 00:00:00,-10.5,307.96,3686733,-6.690405,5.625631048926209,101471.70123977037,509.86851211072667,,,138494.11764705883
490,0007-04-28 00:00:00,-10.0,307.89,3693381,-18.541227,52.31474883804281,101613.30612671275,593.3564013840831,,,254447.05882352943
491,0007-04-29 00:00:00,-10.0,307.86,3694545,-28.524138,49.972014969248995,102660.06647273651,913.6608996539792,,,112094.11764705881
492,0007-05-04 00:00:00,-10.0,307.85,3708754,-17.517496,0.2564286691456893,101750.68066575847,851.0449826989619,,,78812.45674740484
493,0007-05-05 00:00:00,-10.0,307.83,3712759,-16.579397,208.1643039283327,101692.29274533546,614.2283737024222,,,99152.94117647059
494,0007-05-06 00:00:00,-10.0,307.83,3713817,-12.881884,97.27431260752563,101649.07922695614,488.9965397923876,,,229082.35294117648
495,0007-05-08 00:00:00,-9.5,307.84,3720662,-12.563626,352.8002561089091,101703.83696149965,788.4290657439446,,,125552.94117647059
496,0007-05-09 00:00:00,-9.5,307.85,3723291,-13.043712,221.13409322067554,101505.87428828857,892.7889273356401,,,73270.58823529411
497,0007-05-11 00:00:00,-9.5,307.82,3725116,-26.745878,213.4586522547783,102374.73524344212,635.1003460207614,,,267905.8823529412
498,0007-05-12 00:00:00,-9.5,307.8,3726032,-14.081579,278.43055563265705,101907.08930839921,934.5328719723184,,,296437.3702422145
499,0007-05-13 00:00:00,-9.5,307.77,3726956,-20.983262,32.34393782528517,102139.8386496871,2278.3667820069204,,,138494.11764705883
500,0007-05-15 00:00:00,-9.5,307.74,3731681,-18.107539,353.8690281840071,102110.80216501186,913.6608996539792,,,163858.82352941178
501,0007-05-20 00:00:00,-9.5,307.71,3740623,-16.202217,316.49246257853616,101852.361287644,913.6608996539792,,,242023.5294117647
502,0007-05-24 00:00:00,-9.5,307.57,3762815,-21.007073,84.36955430293213,102412.62898717003,1449.9100346020762,,,222748.78892733564
503,0007-05-29 00:00:00,-9.0,307.45,3776280,-24.003172,339.55898018566904,102756.72370735012,614.2283737024222,,,215623.52941176473
504,0007-05-30 00:00:00,-9.0,307.44,3778420,-9.706611,236.78390088629055,101435.20468307489,1275.7093425605535,,,176800.00000000003
505,0007-05-31 00:00:00,-9.0,307.41,3779438,-17.224754,36.46072881473096,101870.0862493004,405.50865051903116,,,73270.58823529411
506,0007-06-02 00:00:00,-9.0,307.34,3781158,-21.21074,245.0966167443407,102198.75053522938,1596.01384083045,,,137702.42214532872
507,0007-06-06 00:00:00,9.0,307.34,3792774,-6.922137,151.92536770488047,101967.15556800421,788.4290657439446,,,189741.17647058825
508,0007-06-07 00:00:00,9.5,307.37,3796244,16.806569,317.25095527555635,102073.19695730439,934.5328719723184,,,306729.4117647059
509,0007-06-08 00:00:00,9.5,307.34,3798452,11.964076,221.860685647008,101585.93626480582,788.4290657439446,,,242023.5294117647
510,0007-06-09 00:00:00,9.0,307.39,3799899,19.7283,127.36783753209848,102033.77357809422,447.2525951557094,,,241505.8823529412
511,0007-06-10 00:00:00,9.5,307.46,3801611,11.687458,7.164550059295252,101739.34294665161,851.0449826989619,,,73270.58823529411
512,0007-06-11 00:00:00,9.5,307.52,3803061,20.404109,73.97272573635011,102015.21779984122,767.5570934256054,,,133743.9446366782
513,0007-06-12 00:00:00,9.5,307.53,3804299,18.948149,212.5856920513985,101610.0781001547,572.484429065744,,,215623.52941176473
514,0007-06-15 00:00:00,9.5,307.57,3809529,27.258568,228.62842066755792,102818.35151613726,809.3010380622837,,,86211.76470588235
515,0007-06-16 00:00:00,9.5,307.54,3810383,21.125618,133.2267352709002,101949.58987872028,530.7404844290659,,,224332.17993079586
516,0007-06-18 00:00:00,10.0,307.56,3815925,19.110201,77.1132255334479,101319.09314082467,1192.2214532871972,,,151435.29411764705
517,0007-06-19 00:00:00,10.0,307.59,3817723,10.373551,88.35499017353537,101694.29412463054,530.7404844290659,,,224332.17993079586
518,0007-06-20 00:00:00,10.0,307.6,3822575,19.110201,283.6268389680046,101729.02338035304,871.916955017301,,,163858.82352941178
519,0007-06-21 00:00:00,10.5,307.64,3823463,11.626529,28.97858793790824,101563.2598244414,830.1730103806228,,,190258.82352941178
520,0007-06-23 00:00:00,10.5,307.67,3829308,12.776785,191.61154690956923,101866.24390660248,509.86851211072667,,,203200.0
521,0007-06-26 00:00:00,10.5,307.73,3836223,21.235289,237.39042191331725,102170.2124062732,1296.5813148788927,,,99152.94117647059
522,0007-06-27 00:00:00,10.5,307.77,3837088,20.404109,335.77811289601766,102054.54681177951,593.3564013840831,,,73270.58823529411
523,0007-06-28 00:00:00,10.5,307.84,3837936,7.922981,325.2870382683276,101921.52682696556,788.4290657439446,,,125035.29411764706
524,0007-06-29 00:00:00,10.5,307.81,3838750,20.639412,60.50557329547775,101938.76864348332,572.484429065744,,,229082.35294117648
