,dt,ncol,lon,lat,pres,wspd,year,month,day,hour,mdstr,doy,stmnum,isgen,islys,unseed_pt,istouched,tgt_hemi,righthemi,us_elig
13185,2009-07-22 12:00:00,309137.0,216.542745,-9.248568,101184.2,23.92731,2009.0,7.0,22.0,12.0,7-22,203.0,727,False,False,False,0,,False,True
13186,2009-07-22 18:00:00,309108.0,214.5,-9.762795,100946.0,28.7414,2009.0,7.0,22.0,18.0,7-22,203.0,727,False,False,False,0,,False,True
13187,2009-07-23 00:00:00,308013.0,213.0,-10.283905,100898.9,24.65118,2009.0,7.0,23.0,0.0,7-23,204.0,727,False,False,False,0,-1.0,True,True
13188,2009-07-23 06:00:00,306923.0,212.042752,-11.036005,101299.9,22.13617,2009.0,7.0,23.0,6.0,7-23,204.0,727,False,False,False,0,,False,True
13189,2009-07-23 12:00:00,307983.0,210.75,-10.824295,100624.9,21.37692,2009.0,7.0,23.0,12.0,7-23,204.0,727,False,False,False,0,,False,True
13190,2009-07-23 18:00:00,306896.0,209.79275,-11.291997,101304.5,21.14675,2009.0,7.0,23.0,18.0,7-23,204.0,727,False,False,False,0,,False,True
13191,2009-07-24 00:00:00,306876.0,208.5,-11.729501,101299.9,20.65902,2009.0,7.0,24.0,0.0,7-24,205.0,727,False,False,False,0,-1.0,True,True
13192,2009-07-24 06:00:00,306865.0,207.207336,-11.866214,101471.5,19.48264,2009.0,7.0,24.0,6.0,7-24,205.0,727,False,False,False,0,,False,True
13193,2009-07-24 12:00:00,306851.0,206.042746,-11.679862,101492.0,19.48367,2009.0,7.0,24.0,12.0,7-24,205.0,727,False,False,False,0,,False,True
13194,2009-07-24 18:00:00,307913.0,204.54274,-11.133312,101625.4,18.5232,2009.0,7.0,24.0,18.0,7-24,205.0,727,False,False,False,0,,False,True
13195,2009-07-25 00:00:00,,,,,,,,,,,,727,False,False,False,0,-1.0,False,True
13196,2009-07-25 06:00:00,,,,,,,,,,,,727,False,False,False,0,,False,True
13197,2009-07-25 12:00:00,,,,,,,,,,,,727,False,False,False,0,,False,True
13198,2009-07-25 18:00:00,310095.0,206.25,-9.437729,101603.3,17.52737,2009.0,7.0,25.0,18.0,7-25,206.0,727,False,False,False,0,,False,True
13199,2009-07-26 00:00:00,310085.0,205.292732,-9.512776,101429.7,16.76805,2009.0,7.0,26.0,0.0,7-26,207.0,727,False,False,False,0,-1.0,True,True
13200,2009-07-26 06:00:00,311149.0,204.207317,-9.404623,101561.0,16.3588,2009.0,7.0,26.0,6.0,7-26,207.0,727,False,False,False,0,,False,True
13201,2009-07-26 12:00:00,312220.0,203.457313,-8.766903,101531.0,18.02648,2009.0,7.0,26.0,12.0,7-26,207.0,727,False,False,False,0,,False,True
13202,2009-07-26 18:00:00,312174.0,199.5,-8.491523,100817.9,26.18027,2009.0,7.0,26.0,18.0,7-26,207.0,727,False,False,False,0,,False,True
13203,2009-07-27 00:00:00,312164.0,198.542721,-8.539854,101408.6,16.22055,2009.0,7.0,27.0,0.0,7-27,208.0,727,False,True,False,0,-1.0,True,True
13204,2009-07-26 18:00:00,505489.0,285.542878,34.250367,101040.7,29.3012,2009.0,7.0,26.0,18.0,7-26,207.0,728,True,False,False,0,,False,False
13205,2009-07-27 00:00:00,,,,,,,,,,,,728,False,False,False,0,-1.0,False,False
13206,2009-07-27 06:00:00,513073.0,289.292975,38.87287,99841.93,33.80585,2009.0,7.0,27.0,6.0,7-27,208.0,728,False,False,False,0,,False,False
13207,2009-07-27 12:00:00,,,,,,,,,,,,728,False,False,False,0,,False,False
13208,2009-07-27 18:00:00,519562.0,291.543064,42.927183,99365.35,28.29756,2009.0,7.0,27.0,18.0,7-27,208.0,728,False,False,False,0,,False,False
13209,2009-07-28 00:00:00,682122.0,292.239448,44.286219,98921.79,27.19192,2009.0,7.0,28.0,0.0,7-28,209.0,728,False,False,False,0,-1.0,False,False
13210,2009-07-28 06:00:00,682138.0,292.919731,45.104187,99106.43,24.10398,2009.0,7.0,28.0,6.0,7-28,209.0,728,False,False,False,0,,False,False
13211,2009-07-28 12:00:00,682144.0,293.82847,45.661442,99307.27,22.08848,2009.0,7.0,28.0,12.0,7-28,209.0,728,False,False,False,0,,False,False
13212,2009-07-28 18:00:00,682154.0,294.648078,46.571055,99321.27,19.79705,2009.0,7.0,28.0,18.0,7-28,209.0,728,False,False,False,0,,False,False
13213,2009-07-29 00:00:00,681092.0,295.462831,47.139491,99251.53,19.15148,2009.0,7.0,29.0,0.0,7-29,210.0,728,False,False,False,0,-1.0,False,False
13214,2009-07-29 06:00:00,682174.0,295.173407,47.627909,99083.69,21.41489,2009.0,7.0,29.0,6.0,7-29,210.0,728,False,False,False,0,,False,False
13215,2009-07-29 12:00:00,682178.0,295.198829,47.962321,99064.65,22.98579,2009.0,7.0,29.0,12.0,7-29,210.0,728,False,False,False,0,,False,False
13216,2009-07-29 18:00:00,683251.0,294.315646,47.824695,99156.09,23.91871,2009.0,7.0,29.0,18.0,7-29,210.0,728,False,False,False,0,,False,False
13217,2009-07-30 00:00:00,683232.0,293.969942,46.933434,99142.76,26.55282,2009.0,7.0,30.0,0.0,7-30,211.0,728,False,False,False,0,-1.0,False,False
13218,2009-07-30 06:00:00,679990.0,295.447925,45.290071,99068.31,29.7651,2009.0,7.0,30.0,6.0,7-30,211.0,728,False,False,False,0,,False,False
13219,2009-07-30 12:00:00,677837.0,297.334602,45.159659,99121.24,24.82957,2009.0,7.0,30.0,12.0,7-30,211.0,728,False,True,False,0,,False,False
13220,2009-07-29 06:00:00,478213.0,256.29267,16.054601,101404.6,13.09009,2009.0,7.0,29.0,6.0,7-29,210.0,729,True,False,False,1,,False,False
13221,2009-07-29 12:00:00,479288.0,256.5,16.598087,101385.0,13.67049,2009.0,7.0,29.0,12.0,7-29,210.0,729,False,False,False,1,,False,False
13222,2009-07-29 18:00:00,478205.0,255.75,16.018734,101303.7,16.99931,2009.0,7.0,29.0,18.0,7-29,210.0,729,False,False,False,1,,False,False
13223,2009-07-30 00:00:00,479298.0,256.707255,16.814245,101144.3,18.47772,2009.0,7.0,30.0,0.0,7-30,211.0,729,False,False,False,1,-1.0,False,False
13224,2009-07-30 06:00:00,480369.0,256.707254,17.016967,101219.1,20.33524,2009.0,7.0,30.0,6.0,7-30,211.0,729,False,False,False,1,,False,False
13225,2009-07-30 12:00:00,479295.0,256.707256,16.611603,101059.0,19.78322,2009.0,7.0,30.0,12.0,7-30,211.0,729,False,False,False,1,,False,False
13226,2009-07-30 18:00:00,479304.0,257.457258,16.658785,101173.5,18.77322,2009.0,7.0,30.0,18.0,7-30,211.0,729,False,False,False,1,,False,False
13227,2009-07-31 00:00:00,,,,,,,,,,,,729,False,False,False,1,-1.0,False,False
13228,2009-07-31 06:00:00,,,,,,,,,,,,729,False,False,False,1,,False,False
13229,2009-07-31 12:00:00,,,,,,,,,,,,729,False,False,False,1,,False,False
13230,2009-07-31 18:00:00,479333.0,260.25,16.810537,101232.2,16.27953,2009.0,7.0,31.0,18.0,7-31,212.0,729,False,False,False,1,,False,False
13231,2009-08-01 00:00:00,,,,,,,,,,,,729,False,False,False,1,-1.0,False,False
13232,2009-08-01 06:00:00,,,,,,,,,,,,729,False,False,False,1,,False,False
13233,2009-08-01 12:00:00,,,,,,,,,,,,729,False,False,False,1,,False,False
13234,2009-08-01 18:00:00,478232.0,258.0,16.158444,100866.6,27.0177,2009.0,8.0,1.0,18.0,8-1,213.0,729,False,False,False,1,,False,False
13235,2009-08-02 00:00:00,,,,,,,,,,,,729,False,False,False,1,-1.0,False,False
13236,2009-08-02 06:00:00,,,,,,,,,,,,729,False,False,False,1,,False,False
13237,2009-08-02 12:00:00,479326.0,259.292675,16.967053,101047.8,24.42884,2009.0,8.0,2.0,12.0,8-2,214.0,729,False,False,False,1,,False,False
13238,2009-08-02 18:00:00,,,,,,,,,,,,729,False,False,False,1,,False,False
13239,2009-08-03 00:00:00,,,,,,,,,,,,729,False,False,False,1,-1.0,False,False
13240,2009-08-03 06:00:00,477202.0,262.292689,15.076201,100942.5,20.15013,2009.0,8.0,3.0,6.0,8-3,215.0,729,False,False,False,1,,False,False
13241,2009-08-03 12:00:00,478300.0,263.79269,16.202217,99957.52,28.85979,2009.0,8.0,3.0,12.0,8-3,215.0,729,False,False,False,1,,False,False
13242,2009-08-03 18:00:00,480459.0,264.207276,17.373531,99791.92,33.37714,2009.0,8.0,3.0,18.0,8-3,215.0,729,False,False,False,1,,False,False
13243,2009-08-04 00:00:00,481552.0,265.29269,18.691154,99127.29,35.59584,2009.0,8.0,4.0,0.0,8-4,216.0,729,False,True,True,1,-1.0,False,False
13244,2009-07-31 06:00:00,181426.0,133.707323,-7.232725,101277.6,19.13367,2009.0,7.0,31.0,6.0,7-31,212.0,730,True,False,False,0,,False,True
13245,2009-07-31 12:00:00,182483.0,131.792731,-6.734596,101385.6,16.40842,2009.0,7.0,31.0,12.0,7-31,212.0,730,False,False,False,0,,False,True
13246,2009-07-31 18:00:00,183531.0,129.75,-6.782016,101290.5,19.30172,2009.0,7.0,31.0,18.0,7-31,212.0,730,False,False,False,0,,False,True
13247,2009-08-01 00:00:00,183507.0,127.5,-6.727776,101380.1,20.28929,2009.0,8.0,1.0,0.0,8-1,213.0,730,False,False,False,0,-1.0,True,True
13248,2009-08-01 06:00:00,182411.0,125.79273,-7.320782,101281.2,25.33748,2009.0,8.0,1.0,6.0,8-1,213.0,730,False,False,False,0,,False,True
13249,2009-08-01 12:00:00,182384.0,123.542729,-7.520095,101433.7,19.15298,2009.0,8.0,1.0,12.0,8-1,213.0,730,False,False,False,0,,False,True
13250,2009-08-01 18:00:00,182358.0,121.5,-7.690976,101422.8,17.15938,2009.0,8.0,1.0,18.0,8-1,213.0,730,False,False,False,0,,False,True
13251,2009-08-02 00:00:00,183413.0,119.792727,-7.645395,101472.0,24.75026,2009.0,8.0,2.0,0.0,8-2,214.0,730,False,False,False,0,-1.0,True,True
13252,2009-08-02 06:00:00,182308.0,117.207314,-8.203345,101349.1,21.56685,2009.0,8.0,2.0,6.0,8-2,214.0,730,False,False,False,0,,False,True
13253,2009-08-02 12:00:00,,,,,,,,,,,,730,False,False,False,0,,False,True
13254,2009-08-02 18:00:00,181178.0,113.042727,-8.985306,101211.9,24.83132,2009.0,8.0,2.0,18.0,8-2,214.0,730,False,False,False,0,,False,True
13255,2009-08-03 00:00:00,181153.0,111.207314,-9.609157,101472.7,21.75707,2009.0,8.0,3.0,0.0,8-3,215.0,730,False,False,False,0,-1.0,True,True
13256,2009-08-03 06:00:00,181128.0,109.5,-9.713948,101443.3,19.56167,2009.0,8.0,3.0,6.0,8-3,215.0,730,False,True,False,0,,False,True
13257,2009-08-02 06:00:00,313662.0,144.0,-6.521529,101196.0,18.85608,2009.0,8.0,2.0,6.0,8-2,214.0,731,True,False,False,0,,False,True
13258,2009-08-02 12:00:00,313645.0,141.957276,-6.083881,101358.0,21.12865,2009.0,8.0,2.0,12.0,8-2,214.0,731,False,False,False,0,,False,True
13259,2009-08-02 18:00:00,313620.0,140.25,-5.9404,101263.7,17.9664,2009.0,8.0,2.0,18.0,8-2,214.0,731,False,False,False,0,,False,True
13260,2009-08-03 00:00:00,307106.0,137.042664,-8.842171,101489.4,17.93339,2009.0,8.0,3.0,0.0,8-3,215.0,731,False,False,False,0,-1.0,True,True
13261,2009-08-03 06:00:00,177119.0,134.792756,-9.122655,101148.0,19.86995,2009.0,8.0,3.0,6.0,8-3,215.0,731,False,False,False,0,,False,True
13262,2009-08-03 12:00:00,178173.0,132.75,-8.871434,101228.7,23.66518,2009.0,8.0,3.0,12.0,8-3,215.0,731,False,False,False,0,,False,True
13263,2009-08-03 18:00:00,179226.0,130.5,-8.601029,101207.3,25.67979,2009.0,8.0,3.0,18.0,8-3,215.0,731,False,False,False,0,,False,True
13264,2009-08-04 00:00:00,180276.0,128.25,-8.446286,100858.6,31.94108,2009.0,8.0,4.0,0.0,8-4,216.0,731,False,False,False,0,-1.0,True,True
13265,2009-08-04 06:00:00,181326.0,126.0,-8.358025,101156.6,25.26666,2009.0,8.0,4.0,6.0,8-4,216.0,731,False,False,False,0,,False,True
13266,2009-08-04 12:00:00,181313.0,124.292733,-8.07983,101325.8,19.59983,2009.0,8.0,4.0,12.0,8-4,216.0,731,False,False,False,0,,False,True
13267,2009-08-04 18:00:00,181292.0,122.792734,-8.395237,100940.7,32.67356,2009.0,8.0,4.0,18.0,8-4,216.0,731,False,False,False,0,,False,True
13268,2009-08-05 00:00:00,181263.0,120.75,-8.870536,101095.8,31.13788,2009.0,8.0,5.0,0.0,8-5,217.0,731,False,False,False,0,-1.0,True,True
13269,2009-08-05 06:00:00,180162.0,118.5,-9.251048,101211.6,24.27059,2009.0,8.0,5.0,6.0,8-5,217.0,731,False,True,False,0,,False,True
13270,2009-08-05 12:00:00,185016.0,73.5,-6.995449,101194.7,22.96832,2009.0,8.0,5.0,12.0,8-5,217.0,732,True,False,False,0,,False,True
13271,2009-08-05 18:00:00,,,,,,,,,,,,732,False,False,False,0,,False,True
13272,2009-08-06 00:00:00,183945.0,74.25,-7.744499,101261.1,20.74696,2009.0,8.0,6.0,0.0,8-6,218.0,732,False,False,False,0,-1.0,True,True
13273,2009-08-06 06:00:00,,,,,,,,,,,,732,False,False,False,0,,False,True
13274,2009-08-06 12:00:00,,,,,,,,,,,,732,False,False,False,0,,False,True
13275,2009-08-06 18:00:00,,,,,,,,,,,,732,False,False,False,0,,False,True
13276,2009-08-07 00:00:00,181845.0,78.75,-8.829819,101279.1,21.83262,2009.0,8.0,7.0,0.0,8-7,219.0,732,False,False,False,0,-1.0,True,True
13277,2009-08-07 06:00:00,,,,,,,,,,,,732,False,False,False,0,,False,True
13278,2009-08-07 12:00:00,,,,,,,,,,,,732,False,False,False,0,,False,True
13279,2009-08-07 18:00:00,185128.0,81.957289,-6.684211,101283.4,21.66134,2009.0,8.0,7.0,18.0,8-7,219.0,732,False,False,False,0,,False,True
13280,2009-08-08 00:00:00,185109.0,81.0,-6.872467,101395.1,16.19467,2009.0,8.0,8.0,0.0,8-8,220.0,732,False,False,False,0,-1.0,True,True
13281,2009-08-08 06:00:00,185088.0,79.5,-7.17188,101434.8,16.80855,2009.0,8.0,8.0,6.0,8-8,220.0,732,False,False,False,0,,False,True
13282,2009-08-08 12:00:00,183990.0,78.0,-7.869192,101234.5,17.47367,2009.0,8.0,8.0,12.0,8-8,220.0,732,False,False,False,0,,False,True
13283,2009-08-08 18:00:00,,,,,,,,,,,,732,False,False,False,0,,False,True
13284,2009-08-09 00:00:00,181791.0,74.25,-8.667326,101391.6,18.96677,2009.0,8.0,9.0,0.0,8-9,221.0,732,False,False,False,0,-1.0,True,True
13285,2009-08-09 06:00:00,180691.0,72.207277,-9.291973,101320.4,25.88408,2009.0,8.0,9.0,6.0,8-9,221.0,732,False,False,False,0,,False,True
13286,2009-08-09 12:00:00,180659.0,70.292687,-9.701677,101413.7,20.72206,2009.0,8.0,9.0,12.0,8-9,221.0,732,False,False,False,0,,False,True
13287,2009-08-09 18:00:00,179558.0,68.042684,-9.753541,101609.8,20.87344,2009.0,8.0,9.0,18.0,8-9,221.0,732,False,False,False,0,,False,True
13288,2009-08-10 00:00:00,179528.0,65.792681,-9.78488,101531.0,20.74987,2009.0,8.0,10.0,0.0,8-10,222.0,732,False,True,False,0,-1.0,True,True
13289,2009-08-05 18:00:00,53631.0,332.25,-7.127869,101199.5,15.96717,2009.0,8.0,5.0,18.0,8-5,217.0,733,True,False,False,0,,False,True
13290,2009-08-06 00:00:00,52545.0,331.5,-7.261634,101240.6,16.3116,2009.0,8.0,6.0,0.0,8-6,218.0,733,False,False,False,0,-1.0,True,True
13291,2009-08-06 06:00:00,,,,,,,,,,,,733,False,False,False,0,,False,True
13292,2009-08-06 12:00:00,,,,,,,,,,,,733,False,False,False,0,,False,True
13293,2009-08-06 18:00:00,,,,,,,,,,,,733,False,False,False,0,,False,True
13294,2009-08-07 00:00:00,53691.0,336.75,-6.897056,101230.9,19.05292,2009.0,8.0,7.0,0.0,8-7,219.0,733,False,False,False,0,-1.0,True,True
13295,2009-08-07 06:00:00,53680.0,335.45728,-6.829101,100893.0,23.44764,2009.0,8.0,7.0,6.0,8-7,219.0,733,False,False,False,0,,False,True
13296,2009-08-07 12:00:00,52580.0,334.292691,-7.443078,101192.2,23.28983,2009.0,8.0,7.0,12.0,8-7,219.0,733,False,False,False,0,,False,True
13297,2009-08-07 18:00:00,,,,,,,,,,,,733,False,False,False,0,,False,True
13298,2009-08-08 00:00:00,50475.0,339.75,-9.353107,101231.2,23.80422,2009.0,8.0,8.0,0.0,8-8,220.0,733,False,False,False,0,-1.0,True,True
13299,2009-08-08 06:00:00,,,,,,,,,,,,733,False,False,False,0,,False,True
13300,2009-08-08 12:00:00,48246.0,334.5,-10.366705,100548.7,41.55964,2009.0,8.0,8.0,12.0,8-8,220.0,733,False,False,False,0,,False,True
13301,2009-08-08 18:00:00,47137.0,331.707257,-10.601057,100797.2,30.10353,2009.0,8.0,8.0,18.0,8-8,220.0,733,False,False,False,0,,False,True
13302,2009-08-09 00:00:00,47103.0,329.25,-10.35222,101181.0,26.13671,2009.0,8.0,9.0,0.0,8-9,221.0,733,False,False,False,0,-1.0,True,True
13303,2009-08-09 06:00:00,47072.0,326.792666,-10.260188,101162.3,24.68508,2009.0,8.0,9.0,6.0,8-9,221.0,733,False,False,False,0,,False,True
13304,2009-08-09 12:00:00,47043.0,324.75,-10.297509,100164.4,38.87285,2009.0,8.0,9.0,12.0,8-9,221.0,733,False,True,False,0,,False,True
13305,2009-08-10 12:00:00,185384.0,104.042714,-7.077022,101475.8,16.9207,2009.0,8.0,10.0,12.0,8-10,222.0,734,True,False,False,0,,False,True
13306,2009-08-10 18:00:00,184292.0,102.542714,-7.322974,101329.0,22.09354,2009.0,8.0,10.0,18.0,8-10,222.0,734,False,False,False,0,,False,True
13307,2009-08-11 00:00:00,184267.0,100.7073,-7.904471,101374.8,22.01243,2009.0,8.0,11.0,0.0,8-11,223.0,734,False,False,False,0,-1.0,True,True
13308,2009-08-11 06:00:00,184242.0,99.0,-7.944967,101215.2,20.92179,2009.0,8.0,11.0,6.0,8-11,223.0,734,False,False,False,0,,False,True
13309,2009-08-11 12:00:00,183150.0,97.5,-8.180379,101315.0,16.10512,2009.0,8.0,11.0,12.0,8-11,223.0,734,False,False,False,0,,False,True
13310,2009-08-11 18:00:00,184204.0,95.457297,-8.006729,101028.6,23.0518,2009.0,8.0,11.0,18.0,8-11,223.0,734,False,False,False,0,,False,True
13311,2009-08-12 00:00:00,,,,,,,,,,,,734,False,False,False,0,-1.0,False,True
13312,2009-08-12 06:00:00,184164.0,92.25,-7.701423,101370.1,21.11267,2009.0,8.0,12.0,6.0,8-12,224.0,734,False,False,False,0,,False,True
13313,2009-08-12 12:00:00,184149.0,90.75,-7.499365,100745.1,18.90543,2009.0,8.0,12.0,12.0,8-12,224.0,734,False,False,False,0,,False,True
13314,2009-08-12 18:00:00,184125.0,89.25,-8.042027,101278.9,22.54458,2009.0,8.0,12.0,18.0,8-12,224.0,734,False,False,False,0,,False,True
13315,2009-08-13 00:00:00,184098.0,87.0,-8.031829,101336.6,21.48591,2009.0,8.0,13.0,0.0,8-13,225.0,734,False,False,False,0,-1.0,True,True
13316,2009-08-13 06:00:00,184077.0,84.75,-7.468893,101274.7,20.25733,2009.0,8.0,13.0,6.0,8-13,225.0,734,False,True,False,0,,False,True
13317,2009-08-10 12:00:00,316587.0,207.75,-5.795708,101265.8,23.89797,2009.0,8.0,10.0,12.0,8-10,222.0,735,True,False,False,0,,False,True
13318,2009-08-10 18:00:00,316569.0,206.25,-5.872998,101511.3,18.65692,2009.0,8.0,10.0,18.0,8-10,222.0,735,False,False,False,0,,False,True
13319,2009-08-11 00:00:00,316544.0,203.792715,-5.683386,101428.9,16.45247,2009.0,8.0,11.0,0.0,8-11,223.0,735,False,False,False,0,-1.0,True,True
13320,2009-08-11 06:00:00,316530.0,202.5,-5.546241,101366.5,14.92632,2009.0,8.0,11.0,6.0,8-11,223.0,735,False,False,False,0,,False,True
13321,2009-08-11 12:00:00,,,,,,,,,,,,735,False,False,False,0,,False,True
13322,2009-08-11 18:00:00,,,,,,,,,,,,735,False,False,False,0,,False,True
13323,2009-08-12 00:00:00,316475.0,197.792713,-5.714956,100962.1,24.44902,2009.0,8.0,12.0,0.0,8-12,224.0,735,False,False,False,0,-1.0,True,True
13324,2009-08-12 06:00:00,316446.0,195.75,-5.975976,101273.4,20.21588,2009.0,8.0,12.0,6.0,8-12,224.0,735,False,False,False,0,,False,True
13325,2009-08-12 12:00:00,316416.0,193.5,-6.363447,101324.6,18.0918,2009.0,8.0,12.0,12.0,8-12,224.0,735,False,False,False,0,,False,True
13326,2009-08-12 18:00:00,316391.0,191.042711,-6.093243,101346.2,20.45967,2009.0,8.0,12.0,18.0,8-12,224.0,735,False,False,False,0,,False,True
13327,2009-08-13 00:00:00,316366.0,188.457296,-5.935223,101324.8,21.3553,2009.0,8.0,13.0,0.0,8-13,225.0,735,False,False,False,0,-1.0,True,True
13328,2009-08-13 06:00:00,316336.0,186.207296,-6.171185,101314.0,19.46437,2009.0,8.0,13.0,6.0,8-13,225.0,735,False,False,False,0,,False,True
13329,2009-08-13 12:00:00,,,,,,,,,,,,735,False,False,False,0,,False,True
13330,2009-08-13 18:00:00,316277.0,181.292707,-5.998484,101231.1,18.06616,2009.0,8.0,13.0,18.0,8-13,225.0,735,False,True,False,0,,False,True
13331,2009-08-12 06:00:00,46882.0,40.707341,-9.733189,101471.7,21.94583,2009.0,8.0,12.0,6.0,8-12,224.0,736,True,False,False,0,,False,True
13332,2009-08-12 12:00:00,47925.0,38.25,-9.910518,101358.4,20.57748,2009.0,8.0,12.0,12.0,8-12,224.0,736,False,False,False,0,,False,True
13333,2009-08-12 18:00:00,47900.0,35.792749,-9.953173,101515.7,19.10568,2009.0,8.0,12.0,18.0,8-12,224.0,736,False,False,False,0,,False,True
13334,2009-08-13 00:00:00,47885.0,34.292747,-9.96003,101471.3,17.49628,2009.0,8.0,13.0,0.0,8-13,225.0,736,False,False,False,0,-1.0,True,True
13335,2009-08-13 06:00:00,46778.0,32.792755,-11.233154,101596.2,16.79012,2009.0,8.0,13.0,6.0,8-13,225.0,736,False,False,False,0,,False,True
13336,2009-08-13 12:00:00,,,,,,,,,,,,736,False,False,False,0,,False,True
13337,2009-08-13 18:00:00,,,,,,,,,,,,736,False,False,False,0,,False,True
13338,2009-08-14 00:00:00,,,,,,,,,,,,736,False,False,False,0,-1.0,False,True
13339,2009-08-14 06:00:00,50005.0,30.207322,-9.099883,101621.1,21.44043,2009.0,8.0,14.0,6.0,8-14,226.0,736,False,False,False,0,,False,True
13340,2009-08-14 12:00:00,,,,,,,,,,,,736,False,False,False,0,,False,True
13341,2009-08-14 18:00:00,56533.0,33.207305,-5.481437,101459.7,14.18067,2009.0,8.0,14.0,18.0,8-14,226.0,736,False,False,False,0,,False,True
13342,2009-08-15 00:00:00,56521.0,31.707303,-5.109617,101240.6,16.97606,2009.0,8.0,15.0,0.0,8-15,227.0,736,False,False,False,0,-1.0,True,True
13343,2009-08-15 06:00:00,53292.0,33.75,-6.874252,101286.3,19.86694,2009.0,8.0,15.0,6.0,8-15,227.0,736,False,False,False,0,,False,True
13344,2009-08-15 12:00:00,53269.0,31.707312,-7.209485,101125.7,24.1915,2009.0,8.0,15.0,12.0,8-15,227.0,736,False,False,False,0,,False,True
13345,2009-08-15 18:00:00,53244.0,30.0,-7.337578,100899.8,28.27821,2009.0,8.0,15.0,18.0,8-15,227.0,736,False,False,False,0,,False,True
13346,2009-08-16 00:00:00,53225.0,28.292725,-7.459155,101184.1,24.65167,2009.0,8.0,16.0,0.0,8-16,228.0,736,False,False,False,0,-1.0,True,True
13347,2009-08-16 06:00:00,53203.0,26.457311,-7.884111,101186.5,22.40098,2009.0,8.0,16.0,6.0,8-16,228.0,736,False,False,False,0,,False,True
13348,2009-08-16 12:00:00,52110.0,25.5,-8.135623,100909.4,23.68884,2009.0,8.0,16.0,12.0,8-16,228.0,736,False,False,False,0,,False,True
13349,2009-08-16 18:00:00,57495.0,23.25,-5.016501,101390.4,14.16762,2009.0,8.0,16.0,18.0,8-16,228.0,736,False,True,False,0,,False,True
13350,2009-08-13 12:00:00,350535.0,156.75,16.116258,101044.6,22.20557,2009.0,8.0,13.0,12.0,8-13,225.0,737,True,False,False,2,,False,False
13351,2009-08-13 18:00:00,351624.0,157.5,16.903398,100737.4,20.93705,2009.0,8.0,13.0,18.0,8-13,225.0,737,False,False,False,2,,False,False
13352,2009-08-14 00:00:00,352710.0,157.5,18.116176,100931.9,18.93729,2009.0,8.0,14.0,0.0,8-14,226.0,737,False,False,False,2,-1.0,False,False
13353,2009-08-14 06:00:00,,,,,,,,,,,,737,False,False,False,2,,False,False
13354,2009-08-14 12:00:00,,,,,,,,,,,,737,False,False,False,2,,False,False
13355,2009-08-14 18:00:00,354827.0,154.292611,18.578266,100807.3,19.3142,2009.0,8.0,14.0,18.0,8-14,226.0,737,False,False,False,2,,False,False
13356,2009-08-15 00:00:00,355959.0,158.25,20.332562,100960.7,17.54047,2009.0,8.0,15.0,0.0,8-15,227.0,737,False,False,False,2,-1.0,False,False
13357,2009-08-15 06:00:00,357030.0,157.5,20.94102,100686.0,19.70385,2009.0,8.0,15.0,6.0,8-15,227.0,737,False,False,False,2,,False,False
13358,2009-08-15 12:00:00,357016.0,156.207187,20.563034,100788.3,20.00001,2009.0,8.0,15.0,12.0,8-15,227.0,737,False,False,False,2,,False,False
13359,2009-08-15 18:00:00,,,,,,,,,,,,737,False,False,False,2,,False,False
13360,2009-08-16 00:00:00,354884.0,158.792622,19.494203,100854.8,21.97051,2009.0,8.0,16.0,0.0,8-16,228.0,737,False,False,True,2,-1.0,False,False
13361,2009-08-16 06:00:00,,,,,,,,,,,,737,False,False,False,2,,False,False
13362,2009-08-16 12:00:00,,,,,,,,,,,,737,False,False,False,2,,False,False
13363,2009-08-16 18:00:00,,,,,,,,,,,,737,False,False,False,2,,False,False
13364,2009-08-17 00:00:00,354900.0,160.5,19.373712,101146.8,30.96078,2009.0,8.0,17.0,0.0,8-17,229.0,737,False,False,True,2,-1.0,False,False
13365,2009-08-17 06:00:00,357134.0,166.292641,21.717648,101302.0,16.79136,2009.0,8.0,17.0,6.0,8-17,229.0,737,False,False,False,2,,False,False
13366,2009-08-17 12:00:00,356066.0,167.042647,21.246128,101373.6,13.84058,2009.0,8.0,17.0,12.0,8-17,229.0,737,False,True,False,2,,False,False
13367,2009-08-15 06:00:00,188142.0,63.75,-4.223729,101308.4,13.47388,2009.0,8.0,15.0,6.0,8-15,227.0,738,True,False,False,0,,False,True
13368,2009-08-15 12:00:00,188127.0,62.25,-3.984219,101099.6,13.48355,2009.0,8.0,15.0,12.0,8-15,227.0,738,False,False,False,0,,False,True
13369,2009-08-15 18:00:00,188114.0,61.292701,-4.130872,101324.6,23.01884,2009.0,8.0,15.0,18.0,8-15,227.0,738,False,False,False,0,,False,True
13370,2009-08-16 00:00:00,187015.0,59.457285,-4.703808,101176.1,18.63532,2009.0,8.0,16.0,0.0,8-16,228.0,738,False,False,False,0,-1.0,True,True
13371,2009-08-16 06:00:00,,,,,,,,,,,,738,False,False,False,0,,False,True
13372,2009-08-16 12:00:00,,,,,,,,,,,,738,False,False,False,0,,False,True
13373,2009-08-16 18:00:00,187087.0,65.457286,-4.966855,101129.8,17.96113,2009.0,8.0,16.0,18.0,8-16,228.0,738,False,False,False,0,,False,True
13374,2009-08-17 00:00:00,184912.0,63.957282,-6.070054,101155.2,20.24975,2009.0,8.0,17.0,0.0,8-17,229.0,738,False,False,False,0,-1.0,True,True
