6,TCs missed by unseed,ctrl,0.0,0.0,10.004794520547945
6,TCs missed by unseed,mseed,0.0,0.0,15.006849315068493
6,TCs missed by unseed,seed,0.0,0.0,10.004794520547945
6,stms with 0 unseeds,unseed2,32.0,348.0,8.002739726027396
6,stms with 0 unseeds,unseed,90.0,355.0,10.001369863013698
6,stms with 0 unseeds,ctrl,0.0,0.0,10.004794520547945
6,stms with 0 unseeds,mseed,0.0,0.0,15.006849315068493
6,stms with 0 unseeds,seed,0.0,0.0,10.004794520547945
6,stms with 1 unseeds,unseed2,11.0,2.0,8.002739726027396
6,stms with 1 unseeds,unseed,52.0,7.0,10.001369863013698
6,stms with 1 unseeds,ctrl,0.0,0.0,10.004794520547945
6,stms with 1 unseeds,mseed,0.0,0.0,15.006849315068493
6,stms with 1 unseeds,seed,0.0,0.0,10.004794520547945
6,stms with 2 unseeds,unseed2,5.0,1.0,8.002739726027396
6,stms with 2 unseeds,unseed,25.0,0.0,10.001369863013698
6,stms with 2 unseeds,ctrl,0.0,0.0,10.004794520547945
6,stms with 2 unseeds,mseed,0.0,0.0,15.006849315068493
6,stms with 2 unseeds,seed,0.0,0.0,10.004794520547945
6,stms with 3 unseeds,unseed2,2.0,0.0,8.002739726027396
6,stms with 3 unseeds,unseed,2.0,0.0,10.001369863013698
6,stms with 3 unseeds,ctrl,0.0,0.0,10.004794520547945
6,stms with 3 unseeds,mseed,0.0,0.0,15.006849315068493
6,stms with 3 unseeds,seed,0.0,0.0,10.004794520547945
9,unique storms,unseed2,120.0,823.0,8.002739726027396
9,unique storms,unseed,637.0,992.0,10.001369863013698
9,unique storms,ctrl,2495.0,1008.0,10.004794520547945
9,unique storms,mseed,6504.0,1092.0,15.006849315068493
9,unique storms,seed,13479.0,1474.0,10.004794520547945
9,6-hourly fixes,unseed2,301.0,2592.0,8.002739726027396
9,6-hourly fixes,unseed,1771.0,3142.0,10.001369863013698
9,6-hourly fixes,ctrl,7063.0,3223.0,10.004794520547945
9,6-hourly fixes,mseed,18309.0,3281.0,15.006849315068493
9,6-hourly fixes,seed,29025.0,3158.0,10.004794520547945
9,6-hourly hurricane fixes,unseed2,19.0,157.0,8.002739726027396
9,6-hourly hurricane fixes,unseed,78.0,231.0,10.001369863013698
9,6-hourly hurricane fixes,ctrl,2203.0,295.0,10.004794520547945
9,6-hourly hurricane fixes,mseed,8990.0,241.0,15.006849315068493
9,6-hourly hurricane fixes,seed,20577.0,1983.0,10.004794520547945
9,6-hourly major hurricane fixes,unseed2,0.0,10.0,8.002739726027396
9,6-hourly major hurricane fixes,unseed,0.0,8.0,10.001369863013698
9,6-hourly major hurricane fixes,ctrl,748.0,28.0,10.004794520547945
9,6-hourly major hurricane fixes,mseed,4053.0,6.0,15.006849315068493
9,6-hourly major hurricane fixes,seed,9804.0,1048.0,10.004794520547945
9,ACE [$10^4$ kt$^2$] ,unseed2,68.5498553624166,564.2870088470123,8.002739726027396
9,ACE [$10^4$ kt$^2$] ,unseed,304.1994238466255,697.1113741202623,10.001369863013698
9,ACE [$10^4$ kt$^2$] ,ctrl,2993.1235240528385,747.003027850406,10.004794520547945
9,ACE [$10^4$ kt$^2$] ,mseed,11452.976519930227,722.932510360251,15.006849315068493
9,ACE [$10^4$ kt$^2$] ,seed,24772.144003192356,2698.6482245435113,10.004794520547945
9,genesis points (storm count),unseed2,23.0,171.0,8.002739726027396
9,genesis points (storm count),unseed,131.0,210.0,10.001369863013698
9,genesis points (storm count),ctrl,307.0,216.0,10.004794520547945
9,genesis points (storm count),mseed,673.0,230.0,15.006849315068493
9,genesis points (storm count),seed,778.0,156.0,10.004794520547945
9,seeded genesis points,unseed2,0.0,0.0,8.002739726027396
9,seeded genesis points,unseed,0.0,0.0,10.001369863013698
9,seeded genesis points,ctrl,0.0,0.0,10.004794520547945
9,seeded genesis points,mseed,277.0,3.0,15.006849315068493
9,seeded genesis points,seed,693.0,116.0,10.004794520547945
9,genesis points of hurricanes,unseed2,9.0,46.0,8.002739726027396
9,genesis points of hurricanes,unseed,28.0,61.0,10.001369863013698
9,genesis points of hurricanes,ctrl,173.0,71.0,10.004794520547945
9,genesis points of hurricanes,mseed,459.0,66.0,15.006849315068493
9,genesis points of hurricanes,seed,722.0,136.0,10.004794520547945
9,lysis points,unseed2,23.0,178.0,8.002739726027396
9,lysis points,unseed,137.0,215.0,10.001369863013698
9,lysis points,ctrl,316.0,216.0,10.004794520547945
9,lysis points,mseed,718.0,238.0,15.006849315068493
9,lysis points,seed,856.0,98.0,10.004794520547945
9,unseeded lysis points,unseed2,7.0,1.0,8.002739726027396
9,unseeded lysis points,unseed,53.0,0.0,10.001369863013698
9,unseeded lysis points,ctrl,0.0,0.0,10.004794520547945
9,unseeded lysis points,mseed,0.0,0.0,15.006849315068493
9,unseeded lysis points,seed,0.0,0.0,10.004794520547945
9,TCs missed by unseed,unseed2,7.0,99.0,8.002739726027396
9,TCs missed by unseed,unseed,64.0,0.0,10.001369863013698
9,TCs missed by unseed,ctrl,0.0,0.0,10.004794520547945
9,TCs missed by unseed,mseed,0.0,0.0,15.006849315068493
9,TCs missed by unseed,seed,0.0,0.0,10.004794520547945
9,stms with 0 unseeds,unseed2,13.0,177.0,8.002739726027396
9,stms with 0 unseeds,unseed,64.0,215.0,10.001369863013698
9,stms with 0 unseeds,ctrl,0.0,0.0,10.004794520547945
9,stms with 0 unseeds,mseed,0.0,0.0,15.006849315068493
9,stms with 0 unseeds,seed,0.0,0.0,10.004794520547945
9,stms with 1 unseeds,unseed2,3.0,1.0,8.002739726027396
9,stms with 1 unseeds,unseed,57.0,0.0,10.001369863013698
9,stms with 1 unseeds,ctrl,0.0,0.0,10.004794520547945
9,stms with 1 unseeds,mseed,0.0,0.0,15.006849315068493
9,stms with 1 unseeds,seed,0.0,0.0,10.004794520547945
9,stms with 2 unseeds,unseed2,5.0,0.0,8.002739726027396
9,stms with 2 unseeds,unseed,14.0,0.0,10.001369863013698
9,stms with 2 unseeds,ctrl,0.0,0.0,10.004794520547945
9,stms with 2 unseeds,mseed,0.0,0.0,15.006849315068493
9,stms with 2 unseeds,seed,0.0,0.0,10.004794520547945
9,stms with 3 unseeds,unseed2,2.0,0.0,8.002739726027396
9,stms with 3 unseeds,unseed,2.0,0.0,10.001369863013698
9,stms with 3 unseeds,ctrl,0.0,0.0,10.004794520547945
9,stms with 3 unseeds,mseed,0.0,0.0,15.006849315068493
9,stms with 3 unseeds,seed,0.0,0.0,10.004794520547945
